Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Unemployment_rate,Inflation_rate,GDP,total_units_credited,total_units_enrolled,total_units_evaluations,total_units_approved,total_units_grade,total_units_without_evaluations,Status
Single,17,2,Engineering and Technology,1,Secondary Education,131.0,Europe,Higher Education,Secondary Education,Technical and Administrative,Professional,148.9,1,0,0,1,Female,No,20,No,9.4,-0.8,-3.12,0,0,0,0,0.0,0,Graduate
Married,43,1,Business and Management,0,Higher Education,120.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,120.0,0,0,0,1,Female,No,36,No,9.4,-0.8,-3.12,15,24,43,23,11.46875,0,Enrolled
Married,7,1,Health and Social Sciences,0,Higher Education,170.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Service,170.0,0,0,0,1,Female,No,27,No,9.4,-0.8,-3.12,0,11,5,0,0.0,0,Dropout
Married,39,1,Health and Social Sciences,1,Secondary Education,100.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,130.0,0,0,0,1,Female,No,32,Yes,12.7,3.7,-1.7,0,15,18,15,12.0625,0,Graduate
Single,17,1,Health and Social Sciences,1,Secondary Education,116.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Professional,119.2,1,0,0,1,Female,Yes,18,No,8.9,1.4,3.51,0,12,12,12,13.75,0,Graduate
Single,39,1,Health and Social Sciences,0,Secondary Education,133.1,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,129.0,0,0,0,1,Female,No,37,No,16.2,0.3,-0.92,0,12,23,7,12.0,0,Dropout
Single,17,1,Other,1,Secondary Education,136.0,Europe,Higher Education,Secondary Education,Professional,Professional,132.5,1,0,0,1,Female,No,19,No,10.8,1.4,1.74,0,12,14,12,12.5,0,Graduate
Divorced,39,2,Health and Social Sciences,0,Secondary Education,160.0,Europe,Basic Education,Basic Education,Manual Labor,Service,115.0,0,0,0,1,Female,Yes,41,No,10.8,1.4,1.74,0,12,17,12,11.333333333333334,0,Graduate
Married,1,4,Health and Social Sciences,1,Secondary Education,140.0,Europe,Secondary Education,Basic Education,Technical and Administrative,Manual Labor,128.0,0,0,0,1,Female,Yes,18,No,7.6,2.6,0.32,0,14,14,12,14.066666666666668,0,Graduate
Single,43,1,Health and Social Sciences,1,Secondary Education,130.0,Europe,Basic Education,Basic Education,Student,Other,125.1,0,0,0,1,Female,No,21,No,7.6,2.6,0.32,4,16,24,15,13.563492063492063,0,Graduate
Single,44,1,Other,1,Secondary Education,140.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Manual Labor,140.0,1,0,1,0,Female,No,23,No,12.4,0.5,1.79,0,12,24,9,11.925,0,Dropout
Single,17,2,Other,1,Secondary Education,123.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Professional,120.9,1,0,0,1,Female,No,18,No,13.9,-0.3,0.79,0,12,0,0,0.0,0,Dropout
Single,1,6,Health and Social Sciences,1,Secondary Education,143.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Service,135.3,1,0,0,1,Female,No,18,No,9.4,-0.8,-3.12,0,16,16,16,13.27625,0,Graduate
Single,43,4,Health and Social Sciences,1,Secondary Education,133.1,Europe,Other,Other,Student,Other,125.2,0,0,0,1,Female,No,21,No,7.6,2.6,0.32,0,12,0,0,0.0,0,Dropout
Single,1,2,Health and Social Sciences,1,Secondary Education,136.0,Europe,Secondary Education,Basic Education,Student,Manual Labor,135.7,1,0,0,1,Female,No,19,No,7.6,2.6,0.32,0,12,16,12,14.5625,0,Graduate
Other,39,2,Business and Management,1,Secondary Education,133.1,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,110.0,0,0,0,1,Female,No,47,No,9.4,-0.8,-3.12,0,10,0,0,0.0,0,Dropout
Other,39,1,Health and Social Sciences,0,Secondary Education,133.1,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,119.0,0,0,0,1,Female,Yes,48,No,10.8,1.4,1.74,0,12,16,11,11.233333333333334,0,Enrolled
Married,7,1,Health and Social Sciences,0,Higher Education,110.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,110.0,0,0,0,1,Female,No,39,No,16.2,0.3,-0.92,13,23,29,22,13.958333333333332,0,Graduate
Single,1,1,Health and Social Sciences,1,Secondary Education,118.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,115.2,1,0,0,1,Female,No,19,No,11.1,0.6,2.02,0,15,18,13,12.64654761904762,0,Graduate
Single,43,1,Business and Management,0,Higher Education,110.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,112.9,0,0,0,1,Female,No,38,No,9.4,-0.8,-3.12,26,29,32,26,11.380952380952381,0,Dropout
Other,39,1,Other,1,Basic Education,133.1,Europe,Secondary Education,Secondary Education,Manual Labor,Manual Labor,119.4,0,0,1,0,Female,No,27,No,8.9,1.4,3.51,0,12,13,0,0.0,0,Dropout
Single,1,1,Engineering and Technology,1,Secondary Education,162.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Manual Labor,152.9,1,0,0,1,Female,Yes,18,No,12.4,0.5,1.79,0,0,0,0,0.0,0,Graduate
Single,39,1,Health and Social Sciences,0,Secondary Education,155.0,Europe,Secondary Education,Basic Education,Technical and Administrative,Service,117.5,0,0,0,1,Female,No,34,No,12.7,3.7,-1.7,0,12,12,4,6.625,0,Enrolled
Married,39,1,Health and Social Sciences,1,Basic Education,133.1,Europe,Basic Education,Basic Education,Technical and Administrative,Service,98.5,0,0,0,1,Female,No,48,No,15.5,2.8,-4.06,0,12,25,11,11.866666666666667,0,Dropout
Single,39,1,Other,1,Secondary Education,150.0,Europe,Other,Other,Student,Student,108.0,0,0,0,1,Female,No,25,No,7.6,2.6,0.32,0,10,11,1,5.5,0,Dropout
Married,39,1,Health and Social Sciences,1,Secondary Education,133.1,Europe,Secondary Education,Basic Education,Manual Labor,Manual Labor,120.0,0,0,0,1,Female,Yes,32,No,12.7,3.7,-1.7,0,16,18,14,12.757142857142856,0,Graduate
Single,1,1,Other,1,Secondary Education,154.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,150.2,0,0,0,1,Female,Yes,18,No,16.2,0.3,-0.92,0,12,12,12,14.583333333333332,0,Graduate
Single,44,1,Health and Social Sciences,0,Other,140.0,Europe,Secondary Education,Higher Education,Technical and Administrative,Manual Labor,139.2,0,0,1,1,Female,No,20,No,12.4,0.5,1.79,5,12,13,12,14.202380952380953,0,Graduate
Single,1,1,Business and Management,1,Secondary Education,158.0,Europe,Secondary Education,Basic Education,Manual Labor,Manual Labor,130.0,1,0,0,1,Female,No,20,No,7.6,2.6,0.32,0,10,15,9,10.825,0,Graduate
Single,1,1,Engineering and Technology,1,Secondary Education,122.0,Europe,Basic Education,Basic Education,Manual Labor,Professional,115.7,1,0,0,1,Female,No,20,No,9.4,-0.8,-3.12,0,0,0,0,0.0,0,Dropout
Single,1,3,Health and Social Sciences,1,Secondary Education,136.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Service,127.0,1,0,0,1,Female,No,19,No,9.4,-0.8,-3.12,0,16,20,2,13.67,14,Enrolled
Single,39,1,Business and Management,0,Incomplete Education,133.1,Europe,Basic Education,Other,Student,Other,118.1,1,0,0,1,Female,No,39,No,7.6,2.6,0.32,0,10,14,2,6.25,0,Dropout
Single,1,1,Other,1,Secondary Education,132.0,Europe,Higher Education,Higher Education,Student,Service,119.1,1,0,1,1,Female,No,29,No,10.8,1.4,1.74,0,10,24,1,6.5,12,Dropout
Single,39,1,Business and Management,0,Secondary Education,130.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,111.9,0,0,1,1,Female,No,36,No,12.7,3.7,-1.7,0,10,10,0,0.0,0,Dropout
Single,1,6,Health and Social Sciences,1,Secondary Education,144.0,Europe,Secondary Education,Secondary Education,Manual Labor,Manual Labor,130.5,1,0,0,1,Female,No,18,No,12.7,3.7,-1.7,0,16,24,14,11.971428571428572,0,Graduate
Married,39,1,Health and Social Sciences,0,Incomplete Education,133.1,Europe,Other,Other,Student,Student,135.0,0,0,0,1,Female,No,51,No,7.6,2.6,0.32,1,12,23,0,0.0,1,Dropout
Single,43,1,Other,1,Secondary Education,133.1,Africa,Other,Other,Student,Other,130.0,0,0,1,1,Female,No,23,Yes,7.6,2.6,0.32,0,12,19,5,14.125,0,Dropout
Single,44,1,Health and Social Sciences,1,Secondary Education,150.0,Europe,Secondary Education,Secondary Education,Manual Labor,Manual Labor,150.0,1,0,0,1,Female,No,21,No,10.8,1.4,1.74,0,12,0,0,0.0,0,Dropout
Single,43,5,Other,1,Secondary Education,150.0,Europe,Other,Other,Student,Student,150.2,1,0,0,0,Female,No,28,No,9.4,-0.8,-3.12,0,11,14,4,6.375,6,Dropout
Married,39,1,Business and Management,0,Secondary Education,110.0,Europe,Basic Education,Basic Education,Manual Labor,Professional,127.1,0,0,0,1,Female,No,34,No,7.6,2.6,0.32,0,10,19,8,10.875,1,Enrolled
Single,39,1,Health and Social Sciences,0,Secondary Education,100.0,Europe,Basic Education,Basic Education,Manual Labor,Service,107.5,0,0,0,1,Female,No,41,No,12.7,3.7,-1.7,0,8,2,0,0.0,0,Dropout
Divorced,39,1,Health and Social Sciences,0,Higher Education,100.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,130.0,0,0,0,1,Female,Yes,43,No,9.4,-0.8,-3.12,0,12,13,11,12.266666666666666,0,Graduate
Married,39,2,Health and Social Sciences,1,Secondary Education,133.1,Europe,Secondary Education,Higher Education,Manual Labor,Professional,152.8,1,0,0,1,Female,No,28,Yes,12.4,0.5,1.79,0,15,17,15,12.364285714285714,0,Enrolled
Single,1,1,Engineering and Technology,1,Secondary Education,145.0,Europe,Higher Education,Secondary Education,Professional,Service,160.1,0,0,0,1,Female,Yes,19,No,8.9,1.4,3.51,10,23,27,23,14.041666666666668,0,Graduate
Single,39,1,Other,1,Secondary Education,130.0,Europe,Secondary Education,Secondary Education,Manual Labor,Professional,140.0,0,0,0,1,Female,No,26,No,15.5,2.8,-4.06,10,24,27,17,13.416666666666668,0,Graduate
Single,1,4,Health and Social Sciences,1,Secondary Education,118.0,Europe,Higher Education,Higher Education,Professional,Professional,110.7,1,0,0,1,Female,No,18,No,12.4,0.5,1.79,0,15,15,15,12.232142857142858,0,Graduate
Married,39,1,Other,1,Secondary Education,133.1,Europe,Basic Education,Secondary Education,Manual Labor,Service,138.3,0,0,0,1,Female,No,45,No,11.1,0.6,2.02,0,14,22,7,11.625,0,Dropout
Single,44,1,Other,1,Other,150.0,Europe,Higher Education,Basic Education,Professional,Manual Labor,150.0,0,0,0,1,Female,No,19,No,12.4,0.5,1.79,0,12,0,0,0.0,0,Dropout
Single,17,6,Other,1,Secondary Education,113.0,Europe,Higher Education,Secondary Education,Technical and Administrative,Service,112.3,0,0,0,1,Female,No,20,No,11.1,0.6,2.02,0,12,16,12,12.758928571428571,0,Graduate
Single,1,6,Other,1,Secondary Education,136.0,Europe,Secondary Education,Secondary Education,Service Workers,Service,122.0,0,0,0,1,Female,No,18,No,7.6,2.6,0.32,0,12,12,12,12.333333333333332,0,Graduate
Single,39,1,Health and Social Sciences,1,Secondary Education,140.0,Europe,Higher Education,Higher Education,Technical and Administrative,Professional,141.7,1,0,0,1,Female,No,27,No,12.4,0.5,1.79,0,12,32,4,11.25,0,Dropout
Married,1,1,Other,1,Secondary Education,131.0,Europe,Secondary Education,Basic Education,Service Workers,Service,118.4,0,0,0,1,Female,No,20,No,13.9,-0.3,0.79,0,12,21,11,13.3625,0,Graduate
Single,1,3,Health and Social Sciences,1,Secondary Education,138.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Manual Labor,128.7,1,0,0,1,Female,No,18,No,8.9,1.4,3.51,0,12,19,12,14.25,0,Graduate
Married,39,2,Other,1,Secondary Education,100.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,100.0,0,0,0,1,Female,No,35,No,9.4,-0.8,-3.12,0,10,15,8,11.866666666666667,0,Enrolled
Single,39,1,Engineering and Technology,1,Secondary Education,140.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,100.8,0,1,0,1,Female,No,26,No,16.2,0.3,-0.92,0,0,0,0,0.0,0,Dropout
Divorced,39,1,Health and Social Sciences,1,Secondary Education,120.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,125.5,1,0,0,1,Female,Yes,39,No,12.7,3.7,-1.7,0,12,14,11,14.4,0,Graduate
Single,1,1,Engineering and Technology,1,Secondary Education,139.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,124.0,1,0,0,1,Female,No,18,No,7.6,2.6,0.32,0,0,0,0,0.0,0,Graduate
Single,7,1,Health and Social Sciences,1,Higher Education,130.0,Europe,Basic Education,Basic Education,Manual Labor,Service,130.0,0,0,0,1,Female,No,36,No,16.2,0.3,-0.92,0,14,14,0,0.0,14,Dropout
Married,39,1,Health and Social Sciences,0,Higher Education,110.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,160.5,0,0,0,1,Female,No,38,No,13.9,-0.3,0.79,13,19,19,19,11.818181818181818,0,Graduate
Married,39,1,Other,1,Basic Education,133.1,Europe,Basic Education,Secondary Education,Technical and Administrative,Manual Labor,100.0,0,0,0,1,Female,No,45,No,7.6,2.6,0.32,0,12,24,5,11.666666666666668,0,Dropout
Other,39,1,Health and Social Sciences,1,Secondary Education,133.1,Europe,Higher Education,Higher Education,Professional,Professional,103.0,0,0,0,1,Female,No,62,No,10.8,1.4,1.74,0,12,17,12,13.916666666666668,0,Graduate
Single,1,1,Other,1,Secondary Education,133.1,Europe,Secondary Education,Secondary Education,Manual Labor,Professional,103.0,1,0,0,1,Female,Yes,20,No,10.8,1.4,1.74,0,12,18,10,12.208333333333332,0,Graduate
Single,1,1,Health and Social Sciences,1,Secondary Education,139.0,Europe,Secondary Education,Basic Education,Manual Labor,Manual Labor,131.5,1,0,0,1,Female,No,18,No,10.8,1.4,1.74,0,16,16,14,14.13714285714286,0,Graduate
Single,18,3,Engineering and Technology,1,Secondary Education,134.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Service,121.4,0,0,0,1,Female,No,18,No,9.4,-0.8,-3.12,0,12,12,3,11.5,0,Dropout
Married,1,1,Business and Management,0,Higher Education,160.0,Europe,Secondary Education,Higher Education,Technical and Administrative,Manual Labor,137.3,0,0,0,1,Female,No,23,No,9.4,-0.8,-3.12,0,10,14,9,11.15,0,Graduate
Single,1,1,Engineering and Technology,1,Secondary Education,124.0,Europe,Secondary Education,Secondary Education,Manual Labor,Manual Labor,138.4,1,0,1,1,Female,Yes,19,No,13.9,-0.3,0.79,1,12,16,12,12.892857142857142,1,Dropout
Single,17,1,Business and Management,1,Secondary Education,137.0,Europe,Secondary Education,Higher Education,Manual Labor,Professional,131.1,1,0,1,1,Female,Yes,19,No,8.9,1.4,3.51,0,10,12,10,13.1,0,Graduate
Single,42,1,Health and Social Sciences,1,Secondary Education,157.0,Europe,Higher Education,Higher Education,Technical and Administrative,Professional,100.0,0,0,0,1,Female,No,18,No,13.9,-0.3,0.79,0,15,16,15,13.86875,0,Graduate
Single,17,4,Health and Social Sciences,1,Secondary Education,138.0,Europe,Higher Education,Secondary Education,Professional,Professional,133.0,1,0,0,1,Female,No,18,No,9.4,-0.8,-3.12,0,16,16,0,0.0,10,Enrolled
Single,39,2,Health and Social Sciences,0,Secondary Education,100.0,Europe,Other,Basic Education,Student,Other,100.0,0,0,0,1,Female,No,41,No,7.6,2.6,0.32,1,12,17,10,12.333333333333332,0,Graduate
Single,39,1,Other,1,Secondary Education,130.0,Europe,Secondary Education,Higher Education,Technical and Administrative,Professional,159.0,0,0,0,1,Female,Yes,51,No,12.4,0.5,1.79,0,12,17,10,12.899999999999999,0,Graduate
Single,43,2,Health and Social Sciences,1,Secondary Education,133.1,Europe,Secondary Education,Secondary Education,Technical and Administrative,Service,120.6,1,0,0,1,Female,No,24,No,16.2,0.3,-0.92,8,17,25,14,12.55,0,Graduate
Single,39,1,Business and Management,0,Higher Education,120.0,Europe,Secondary Education,Secondary Education,Manual Labor,Service,134.0,0,0,0,1,Female,No,25,No,16.2,0.3,-0.92,0,10,25,3,11.833333333333332,4,Dropout
Single,5,1,Health and Social Sciences,1,Secondary Education,150.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Service,139.4,0,0,0,1,Female,No,18,No,7.6,2.6,0.32,0,10,15,7,12.5,1,Enrolled
Single,16,6,Business and Management,1,Secondary Education,128.0,Europe,Basic Education,Basic Education,Manual Labor,Manual Labor,116.5,1,0,0,1,Female,No,20,No,7.6,2.6,0.32,0,10,18,7,11.966666666666667,0,Graduate
Single,1,1,Engineering and Technology,1,Secondary Education,124.0,Europe,Secondary Education,Secondary Education,Professional,Service,113.9,1,1,0,1,Female,No,19,No,13.9,-0.3,0.79,0,0,0,0,0.0,0,Dropout
Other,43,1,Business and Management,0,Higher Education,130.0,Europe,Higher Education,Higher Education,Professional,Professional,130.0,0,0,0,1,Female,No,41,No,16.2,0.3,-0.92,10,20,27,20,14.618181818181817,0,Graduate
Single,1,2,Health and Social Sciences,1,Secondary Education,132.0,Europe,Secondary Education,Secondary Education,Manual Labor,Manual Labor,129.9,1,0,0,1,Female,Yes,19,No,8.9,1.4,3.51,0,12,14,12,12.583333333333332,0,Graduate
Single,42,1,Other,1,Incomplete Education,133.1,Europe,Secondary Education,Higher Education,Technical and Administrative,Professional,133.7,0,0,0,1,Female,No,28,No,16.2,0.3,-0.92,30,35,41,30,13.330357142857142,2,Dropout
Single,1,3,Engineering and Technology,1,Secondary Education,129.0,Europe,Higher Education,Higher Education,Service Workers,Manual Labor,124.8,1,0,0,1,Female,No,21,No,12.4,0.5,1.79,0,12,13,11,13.25,0,Graduate
Single,1,1,Health and Social Sciences,1,Secondary Education,135.0,Europe,Higher Education,Higher Education,Professional,Professional,133.6,1,0,0,0,Female,No,22,No,9.4,-0.8,-3.12,0,10,17,8,13.675,4,Dropout
Single,17,4,Other,1,Secondary Education,138.0,Europe,Basic Education,Secondary Education,Service Workers,Manual Labor,133.5,1,0,0,0,Female,No,18,No,10.8,1.4,1.74,0,12,13,12,12.333333333333332,0,Graduate
Single,1,1,Engineering and Technology,1,Secondary Education,135.0,Europe,Secondary Education,Basic Education,Manual Labor,Manual Labor,128.0,1,0,0,1,Female,Yes,19,No,10.8,1.4,1.74,0,12,14,12,13.5625,0,Graduate
Single,17,6,Health and Social Sciences,1,Secondary Education,131.0,Europe,Higher Education,Secondary Education,Service Workers,Service,127.2,1,0,0,1,Female,Yes,19,No,11.1,0.6,2.02,0,15,15,15,14.188214285714285,0,Graduate
Single,7,1,Other,1,Higher Education,150.0,Europe,Secondary Education,Secondary Education,Technical and Administrative,Service,150.0,0,0,1,0,Female,No,25,No,10.8,1.4,1.74,1,12,14,12,14.047619047619047,0,Graduate
Single,42,4,Health and Social Sciences,1,Higher Education,133.0,Europe,Secondary Education,Secondary Education,Professional,Manual Labor,127.8,1,0,0,1,Female,Yes,18,No,7.6,2.6,0.32,0,14,14,12,14.35,0,Graduate
Single,17,1,Engineering and Technology,1,Secondary Education,135.0,Europe,Basic Education,Secondary Education,Manual Labor,Manual Labor,125.2,1,0,0,1,Female,No,19,No,12.7,3.7,-1.7,0,12,12,12,13.916666666666668,0,Graduate
Single,43,2,Other,1,Secondary Education,118.0,Europe,Secondary Education,Secondary Education,Service Workers,Service,110.0,1,0,0,1,Female,No,20,No,10.8,1.4,1.74,0,12,18,8,11.875,0,Enrolled
Married,39,1,Health and Social Sciences,0,Basic Education,100.0,Europe,Other,Other,Student,Student,100.0,0,0,0,1,Female,No,46,No,7.6,2.6,0.32,0,12,15,12,12.583333333333334,0,Graduate
Single,17,1,Engineering and Technology,1,Secondary Education,158.0,Europe,Higher Education,Higher Education,Technical and Administrative,Professional,151.4,1,0,0,0,Female,No,19,No,8.9,1.4,3.51,10,23,26,23,13.125,0,Graduate
Single,1,2,Health and Social Sciences,1,Secondary Education,137.0,Europe,Basic Education,Secondary Education,Manual Labor,Manual Labor,125.1,1,0,0,1,Female,No,18,No,7.6,2.6,0.32,0,12,19,9,11.475,0,Enrolled
Single,1,1,Other,1,Secondary Education,172.0,Europe,Secondary Education,Secondary Education,Manual Labor,Manual Labor,163.3,1,0,0,1,Female,Yes,18,No,13.9,-0.3,0.79,0,12,19,10,13.75,0,Graduate
Single,18,1,Health and Social Sciences,1,Secondary Education,123.0,Europe,Basic Education,Basic Education,Technical and Administrative,Professional,118.0,1,0,0,1,Female,Yes,19,No,10.8,1.4,1.74,0,16,16,14,11.82,0,Graduate
Single,1,2,Other,1,Secondary Education,144.0,Europe,Higher Education,Higher Education,Technical and Administrative,Professional,140.2,1,0,0,1,Female,No,20,No,16.2,0.3,-0.92,0,12,0,0,0.0,0,Dropout
Married,39,1,Health and Social Sciences,0,Secondary Education,140.0,Europe,Basic Education,Basic Education,Service Workers,Manual Labor,128.5,0,0,0,1,Female,Yes,38,No,9.4,-0.8,-3.12,0,12,13,11,12.533333333333333,0,Graduate
